Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Popham, Samuel",University/College Eights,6/23/2018,5:30 PM,Final,Final,W of England Univ,W of England Univ,3,4,4,Finished,6:02.456
"Hopkins, Liam",University/College Eights,6/23/2018,5:30 PM,Final,Final,W of England Univ,W of England Univ,3,5,5,Finished,6:02.456
"Howland, Ben",University/College Eights,6/23/2018,5:30 PM,Final,Final,W of England Univ,W of England Univ,3,6,6,Finished,6:02.456
"George, Simon",University/College Eights,6/23/2018,5:30 PM,Final,Final,W of England Univ,W of England Univ,3,7,7,Finished,6:02.456
"Heath, Andrew",University/College Eights,6/23/2018,5:30 PM,Final,Final,W of England Univ,W of England Univ,3,8,Stroke,Finished,6:02.456
"Cocke, Jennifer",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,0,Coxswain,Finished,6:02.878
"Stoner, William",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,1,Bow,Finished,6:02.878
"Jackson, Arun",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,2,2,Finished,6:02.878
"Barnaby, George",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,3,3,Finished,6:02.878
"Baker, Charlie",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,4,4,Finished,6:02.878
"Foster, James",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,5,5,Finished,6:02.878
"Grozier, Matthew",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,6,6,Finished,6:02.878
"Smith, Arthur",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,7,7,Finished,6:02.878
"Cox, Carl",University/College Eights,6/23/2018,5:30 PM,Final,Final,Bristol Univ,Bristol Univ,4,8,Stroke,Finished,6:02.878
"Grayson, Charlotte",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,0,Coxswain,Finished,6:04.207
"Wallace, Alistair",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,1,Bow,Finished,6:04.207
"Wilson, James",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,2,2,Finished,6:04.207
"Knights, Harry",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,3,3,Finished,6:04.207
"Lee, Daniel",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,4,4,Finished,6:04.207
"Tardy, Yann",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,5,5,Finished,6:04.207
"Leflaive-Manley, Max",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,6,6,Finished,6:04.207
"Hales, Stefan",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,7,7,Finished,6:04.207
"Bret, Pierre-Louis",University/College Eights,6/23/2018,5:30 PM,Final,Final,Imperial Coll,Imperial Coll,5,8,Stroke,Finished,6:04.207
"Potts, Ellen",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,0,Coxswain,Finished,6:09.024
"Sherry, Benjamin",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,1,Bow,Finished,6:09.024
"Marcus, Jack",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,2,2,Finished,6:09.024
"Farnham, Joshua",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,3,3,Finished,6:09.024
"Strong, Declan",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,4,4,Finished,6:09.024
"Watts, Michael",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,5,5,Finished,6:09.024
"Elwig, Joe",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,6,6,Finished,6:09.024
"Powell, Rhys",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,7,7,Finished,6:09.024
"Stevens, Henry",University/College Eights,6/23/2018,5:30 PM,Final,Final,Exeter Univ,Exeter Univ,6,8,Stroke,Finished,6:09.024
"Zabala, Alex",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Robert Gordon University Boat Club,Robert Gordon University Boat Club,1,1,Bow,Finished,6:32.516
"Pittendreigh, Gregor",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Robert Gordon University Boat Club,Robert Gordon University Boat Club,1,2,2,Finished,6:32.516
"Cowie, Lachlan",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Robert Gordon University Boat Club,Robert Gordon University Boat Club,1,3,3,Finished,6:32.516
"Rebert, Ethan",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Robert Gordon University Boat Club,Robert Gordon University Boat Club,1,4,Stroke,Finished,6:32.516
"Page, Calum",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Norwich RC,Norwich RC,2,1,Bow,Finished,6:34.949
"Shiplee, Carl",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Norwich RC,Norwich RC,2,2,2,Finished,6:34.949
"Hooton, James",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Norwich RC,Norwich RC,2,3,3,Finished,6:34.949
"Negus, Oliver",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Norwich RC,Norwich RC,2,4,Stroke,Finished,6:34.949
"Webber, Jonathan",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,3,1,Bow,Finished,6:37.902
"Keen-Tomlinson, John",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,3,2,2,Finished,6:37.902
"Clements, Riley",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,3,3,3,Finished,6:37.902
"Fotheringham, Sam",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,3,4,Stroke,Finished,6:37.902
"Press, Edward",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,4,1,Bow,Finished,6:43.470
"Collier, Alastair",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,4,2,2,Finished,6:43.470
"Hourigan, Patrick",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,4,3,3,Finished,6:43.470
"Hourigan, Michael",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Stratford-U-avon BC,Stratford-U-avon BC,4,4,Stroke,Finished,6:43.470
"Forrest, Graham",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,5,1,Bow,Finished,6:46.359
"Moody, David",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,5,2,2,Finished,6:46.359
"Treliving, Jacob",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,5,3,3,Finished,6:46.359
"Mills, Robin",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Exeter RC,Exeter RC,5,4,Stroke,Finished,6:46.359
"Breakwell, Daryl",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Bridgnorth Rowing Club,Bridgnorth Rowing Club,6,1,Bow,Finished,6:49.641
"McNeil, Nick",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Bridgnorth Rowing Club,Bridgnorth Rowing Club,6,2,2,Finished,6:49.641
"James, Adam",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Bridgnorth Rowing Club,Bridgnorth Rowing Club,6,3,3,Finished,6:49.641
"Pilsbury, Richard",Championship Coxless Fours,6/23/2018,5:45 PM,Final,FINAL C,Bridgnorth Rowing Club,Bridgnorth Rowing Club,6,4,Stroke,Finished,6:49.641
"Goble, James",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Eton Vikings,Eton Vikings,0,1,Bow,DNS,
"Pearson, Charles",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Eton Vikings,Eton Vikings,0,2,2,DNS,
"Thurston, Charles",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Eton Vikings,Eton Vikings,0,3,3,DNS,
"Foster, Robert",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Eton Vikings,Eton Vikings,0,4,Stroke,DNS,
"Benzecry, Sebastian",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,London RC,London RC,1,1,Bow,Finished,6:16.186
"Johnson, Gordon",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,London RC,London RC,1,2,2,Finished,6:16.186
"Johnson, Frederick",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,London RC,London RC,1,3,3,Finished,6:16.186
"Sandhu, Edward",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,London RC,London RC,1,4,Stroke,Finished,6:16.186
"Lowe, Christopher",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,2,1,Bow,Finished,6:16.536
"Jinks, Mark Anthony",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,2,2,2,Finished,6:16.536
"Hole, Thomas",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,2,3,3,Finished,6:16.536
"Hanson, James",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,2,4,Stroke,Finished,6:16.536
"Pavitt, Alexander",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Oxford University Lwt Rowing Club,Oxford University Lwt Rowing Club,3,1,Bow,Finished,6:18.040
"McGurgan, Iain",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Oxford University Lwt Rowing Club,Oxford University Lwt Rowing Club,3,2,2,Finished,6:18.040
"Martin, Jonathan",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Oxford University Lwt Rowing Club,Oxford University Lwt Rowing Club,3,3,3,Finished,6:18.040
"Mahesh, Sooraj",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Oxford University Lwt Rowing Club,Oxford University Lwt Rowing Club,3,4,Stroke,Finished,6:18.040
"Mayhew, Nicholas",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Thames RC,Thames RC,4,1,Bow,Finished,6:18.493
"Jones, Huw",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Thames RC,Thames RC,4,2,2,Finished,6:18.493
"Reeder, James",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Thames RC,Thames RC,4,3,3,Finished,6:18.493
"Moss, Simon",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,Thames RC,Thames RC,4,4,Stroke,Finished,6:18.493
"Hargreaves, Chris",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,"Upper Yarra Rowing Club, AUS","Upper Yarra Rowing Club, AUS",5,1,Bow,Finished,6:24.477
"Rowlands, Hamish",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,"Upper Yarra Rowing Club, AUS","Upper Yarra Rowing Club, AUS",5,2,2,Finished,6:24.477
"McCann, James",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,"Upper Yarra Rowing Club, AUS","Upper Yarra Rowing Club, AUS",5,3,3,Finished,6:24.477
"Walmsley, Ed",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,"Upper Yarra Rowing Club, AUS","Upper Yarra Rowing Club, AUS",5,4,Stroke,Finished,6:24.477
"Evans, Charlie",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,City of Bristol RC,City of Bristol RC,6,1,Bow,Finished,6:26.518
"Japp, Will",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,City of Bristol RC,City of Bristol RC,6,2,2,Finished,6:26.518
"Wadsworth, James",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,City of Bristol RC,City of Bristol RC,6,3,3,Finished,6:26.518
"Rylands, Sam",Championship Coxless Fours,6/23/2018,5:50 PM,Final,FINAL B,City of Bristol RC,City of Bristol RC,6,4,Stroke,Finished,6:26.518
"Stentiford, Barnaby",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Leander,Leander,1,1,Bow,Finished,5:54.337
"Jarvis, Ross",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Leander,Leander,1,2,2,Finished,5:54.337
"Clarke, Timothy",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Leander,Leander,1,3,3,Finished,5:54.337
"Stanhope, James",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Leander,Leander,1,4,Stroke,Finished,5:54.337
"Clarke, Richard",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Univ of London BC,Univ of London BC,2,1,Bow,Finished,5:59.998
"Scholefield, Rufus",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Univ of London BC,Univ of London BC,2,2,2,Finished,5:59.998
"Benstead, Matthew",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Univ of London BC,Univ of London BC,2,3,3,Finished,5:59.998
"Sullivan, Patrick",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Univ of London BC,Univ of London BC,2,4,Stroke,Finished,5:59.998
"Simmonds, David",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Imperial Coll,Imperial Coll,3,1,Bow,Finished,6:01.147
"Hines, Oliver",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Imperial Coll,Imperial Coll,3,2,2,Finished,6:01.147
"Woods, Casper",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Imperial Coll,Imperial Coll,3,3,3,Finished,6:01.147
"Ball, A",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Imperial Coll,Imperial Coll,3,4,Stroke,Finished,6:01.147
"Downey, William",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Thames RC,Thames RC,4,1,Bow,Finished,6:08.760
"Foad, Thomas",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Thames RC,Thames RC,4,2,2,Finished,6:08.760
"Adams, Patrick",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Thames RC,Thames RC,4,3,3,Finished,6:08.760
"Cummings, Matthew",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Thames RC,Thames RC,4,4,Stroke,Finished,6:08.760
"Parnell, Nicholas",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Tideway Scullers,Tideway Scullers,5,1,Bow,Finished,6:11.149
"Seaman, Lloyd",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Tideway Scullers,Tideway Scullers,5,2,2,Finished,6:11.149
"Challinor-Halford, Nicholas",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Tideway Scullers,Tideway Scullers,5,3,3,Finished,6:11.149
"Parnell, Dominic",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Tideway Scullers,Tideway Scullers,5,4,Stroke,Finished,6:11.149
"Skinner, Harrison",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Lea RC,Lea RC,6,1,Bow,Finished,6:16.361
"Prosser, Callum",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Lea RC,Lea RC,6,2,2,Finished,6:16.361
"Daniels, Jonathan",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Lea RC,Lea RC,6,3,3,Finished,6:16.361
"McDonald, Ross",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Lea RC,Lea RC,6,4,Stroke,Finished,6:16.361
"Satchwill, Ally",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Star Club,Star Club,7,1,Bow,Finished,6:19.407
"Mulkerrins, Lloyd",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Star Club,Star Club,7,2,2,Finished,6:19.407
"Ruta, Michael",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Star Club,Star Club,7,3,3,Finished,6:19.407
"Durrant, Tom",Championship Coxless Fours,6/23/2018,5:55 PM,Final,Final,Star Club,Star Club,7,4,Stroke,Finished,6:19.407
"Ramambason, Chloe",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,0,Coxswain,DNS,
"Casey, Joseph",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,1,Bow,DNS,
"Baggott, Rory",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,2,2,DNS,
"Kã¼ng, Alexander",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,3,3,DNS,
"Chapman, Oliver",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,4,4,DNS,
"Markowski, Wojciech",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,5,5,DNS,
"Primarolo, Henry",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,6,6,DNS,
"Radcke, Sven",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,7,7,DNS,
"Hunton, Alan",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,0,8,Stroke,DNS,
"Hamilton, Robert",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,0,Coxswain,Finished,6:18.304
"Donald, Robert",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,1,Bow,Finished,6:18.304
"Lumley, Oliver",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,2,2,Finished,6:18.304
"Roll, Nicholas",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,3,3,Finished,6:18.304
"Turner, Adrian",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,4,4,Finished,6:18.304
"Clements, Christopher",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,5,5,Finished,6:18.304
"Webb, Matthew",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,6,6,Finished,6:18.304
"Yates, James",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,7,7,Finished,6:18.304
"King, James",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,1,8,Stroke,Finished,6:18.304
"Reeves, Tommy",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,0,Coxswain,Finished,6:19.518
"Freer-Smith, Jakob",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,1,Bow,Finished,6:19.518
"Coffey, Rhys",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,2,2,Finished,6:19.518
"Hopkins, Tim",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,3,3,Finished,6:19.518
"Websdell, Howard",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,4,4,Finished,6:19.518
"Jordan, William",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,5,5,Finished,6:19.518
"Jamshed, Jonathan",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,6,6,Finished,6:19.518
"Rowlands, Joseph",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,7,7,Finished,6:19.518
"Chan, Matthew",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Royal Chester,Royal Chester,2,8,Stroke,Finished,6:19.518
"Gibbs, Matteo",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,0,Coxswain,Finished,6:19.783
"Gompertz, Benjamin",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,1,Bow,Finished,6:19.783
"Foley, James",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,2,2,Finished,6:19.783
"Yã¡ã±ez-Cunningham, Daniel",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,3,3,Finished,6:19.783
"Rodgers, Joshua",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,4,4,Finished,6:19.783
"Jones, Lucas",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,5,5,Finished,6:19.783
"Dickens, Benjamin",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,6,6,Finished,6:19.783
"Barton, Patrick",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,7,7,Finished,6:19.783
"Field, Beltrã¡n",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Fulham Reach,Fulham Reach,3,8,Stroke,Finished,6:19.783
"Darnell, Andrew",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,0,Coxswain,Finished,6:26.214
"Holland, Callum",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,1,Bow,Finished,6:26.214
"Windsor, Paul",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,2,2,Finished,6:26.214
"Blewitt, Charlie",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,3,3,Finished,6:26.214
"Turner, Shaun",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,4,4,Finished,6:26.214
"Bushnell, Oliver",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,5,5,Finished,6:26.214
"Klewpatinond, Benn",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,6,6,Finished,6:26.214
"Pototsky, James",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,7,7,Finished,6:26.214
"Smith, John",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Milton Keynes Rowing Club,Milton Keynes Rowing Club,4,8,Stroke,Finished,6:26.214
"Bailey, Catherine",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,0,Coxswain,Finished,6:49.055
"Cauchi, Christopher",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,1,Bow,Finished,6:49.055
"Bottomley, David",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,2,2,Finished,6:49.055
"Brown, Colin",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,3,3,Finished,6:49.055
"Gietzen, Steven",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,4,4,Finished,6:49.055
"Powell, Stephen",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,5,5,Finished,6:49.055
"Chesher, Fred",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,6,6,Finished,6:49.055
"Corby, Paul",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,7,7,Finished,6:49.055
"Tooth, William",Club Eights,6/23/2018,6:00 PM,Final,FINAL B,Vesta RC,Vesta RC,5,8,Stroke,Finished,6:49.055
"Szekely, Maddie",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,0,Coxswain,Finished,6:02.046
"Mathewson, Richard",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,1,Bow,Finished,6:02.046
"Lawton, Finnian",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,2,2,Finished,6:02.046
"Godfrey, Adam",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,3,3,Finished,6:02.046
"Crook, Nicholas",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,4,4,Finished,6:02.046
"Wright, Patrick",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,5,5,Finished,6:02.046
"Bentham, David",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,6,6,Finished,6:02.046
"Staniforth, Darren",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,7,7,Finished,6:02.046
"Jones, Michael",Club Eights,6/23/2018,6:05 PM,Final,Final,Agecroft,Agecroft,1,8,Stroke,Finished,6:02.046
"Bray, Alissa",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,0,Coxswain,Finished,6:05.197
"Robinson, Harry",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,1,Bow,Finished,6:05.197
"Kerswell-Jensen, Simon",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,2,2,Finished,6:05.197
"Purvis, Lucian",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,3,3,Finished,6:05.197
"Kelly, Luke",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,4,4,Finished,6:05.197
"MacE, William",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,5,5,Finished,6:05.197
"Pye-Watson, Rupert",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,6,6,Finished,6:05.197
"Jones, Matthew",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,7,7,Finished,6:05.197
"Drohan, Henry",Club Eights,6/23/2018,6:05 PM,Final,Final,Oxford City,Oxford City,2,8,Stroke,Finished,6:05.197
"Tarayan-Bibbs, Max",Club Eights,6/23/2018,6:05 PM,Final,Final,Kingston RC,Kingston RC,3,0,Coxswain,Finished,6:11.447
"Chaing, Simon",Club Eights,6/23/2018,6:05 PM,Final,Final,Kingston RC,Kingston RC,3,1,Bow,Finished,6:11.447
"Lee, Alastair",Club Eights,6/23/2018,6:05 PM,Final,Final,Kingston RC,Kingston RC,3,2,2,Finished,6:11.447
"Horsford, Craig",Club Eights,6/23/2018,6:05 PM,Final,Final,Kingston RC,Kingston RC,3,3,3,Finished,6:11.447
"Biese, Emil",Club Eights,6/23/2018,6:05 PM,Final,Final,Kingston RC,Kingston RC,3,4,4,Finished,6:11.447
